uid,player_level,character,char_level,element,w_engine,w_engine_level,basic_atk,special_atk,dash,ultimate,core_skill,assist,base_hp,base_atk,base_def,base_impact,crit_rate,crit_dmg,anomaly_mastery,anomaly_proficiency,pen_ratio,pen,base_energy_regen,sheer_force,dmg_bonus,percent_hp_sub,percent_atk_sub,percent_def_sub,crit_rate_sub,crit_dmg_sub,pen_sub,anomaly_proficiency_sub,drive_slot_4,drive_slot_5,drive_slot_6,drive_sets
e59134738e1411f092b78878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,11,8,12,7,11,10900,2659,1025,86,77.8,162.0,116,238,0.0,36,120,0,30.0,9.0,12.0,28.8,40.8,48.0,36,0,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
e59134738e1411f092b78878734f76cf,60,Yuzuha,60,Physical,Kaboom the Cannon,60.0,12,12,8,12,7,11,12649,2814,855,86,21.8,78.8,171,210,0.0,36,204,0,0.0,12.0,18.0,9.6,16.8,28.8,36,117,Percent ATK,Percent ATK,Anomaly Mastery,"4p Swing Jazz, Phaethon's Melody"
e59134738e1411f092b78878734f76cf,60,Alice,60,Physical,Weeping Gemini,60.0,12,12,8,12,7,10,11361,2532,981,86,17.0,74.0,195,318,0.0,18,120,0,40.0,15.0,24.0,24.0,12.0,24.0,18,108,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Phaethon's Melody"
e59134738e1411f092b78878734f76cf,60,Seed,60,Electric,The Brimstone,60.0,12,10,8,10,7,9,10894,3554,988,93,63.4,136.4,94,138,0.0,27,120,0,0.0,6.0,6.0,28.8,26.4,57.6,27,45,CRIT Rate,Percent ATK,Percent ATK,"4p Dawn's Bloom, Woodpecker Electro"
e59134738e1411f092b78878734f76cf,60,Soldier 0 - Anby,60,Electric,Cannon Rotor,60.0,12,12,11,12,7,11,11927,2601,974,93,71.4,160.4,94,93,0.0,0,120,0,30.0,18.0,15.0,19.2,24.0,62.4,0,0,CRIT DMG,Electric DMG Bonus,Percent ATK,"4p Shadow Harmony, Woodpecker Electro"
e59134738e1411f092b78878734f76cf,60,Trigger,60,Electric,The Restrained,60.0,12,12,10,12,7,10,10809,2109,916,178,70.6,112.4,96,95,0.0,9,120,0,30.0,3.0,21.0,14.4,33.6,62.4,9,0,CRIT Rate,Electric DMG Bonus,Impact,"4p Shadow Harmony, Woodpecker Electro"
e59134a18e1411f0873e8878734f76cf,60,Alice,60,Physical,Practiced Perfection,60.0,12,12,11,12,7,11,10670,2836,922,86,24.2,59.6,195,318,0.0,27,120,0,40.0,6.0,21.0,14.4,19.2,9.6,27,108,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Phaethon's Melody"
e59134a18e1411f0873e8878734f76cf,60,Yuzuha,60,Physical,Metanukimorphosis,60.0,12,12,7,12,7,7,12649,3208,1018,86,12.2,98.0,171,129,0.0,36,192,0,0.0,12.0,24.0,24.0,7.2,48.0,36,36,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
e59134a18e1411f0873e8878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,7,12,7,7,10321,3008,937,86,86.6,114.0,116,238,0.0,18,120,0,40.0,0.0,30.0,19.2,33.6,48.0,18,0,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Polar Metal"
e59134a18e1411f0873e8878734f76cf,60,Yanagi,60,Electric,Fusion Compiler,60.0,12,12,7,12,7,7,11035,2564,1018,86,17.0,69.2,148,362,32.0,54,120,0,30.0,12.0,12.0,28.8,12.0,19.2,54,126,Anomaly Proficiency,Electric DMG Bonus,Percent ATK,"4p Chaos Jazz, Puffer Electro"
e59134a18e1411f0873e8878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,7,12,7,7,20064,1950,773,93,65.8,146.0,92,135,0.0,63,0,2591,0.0,12.0,0.0,33.6,38.4,48.0,63,45,CRIT DMG,Percent HP,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
e59134a18e1411f0873e8878734f76cf,60,Vivian,60,Ether,Weeping Gemini,60.0,12,11,7,11,7,7,11230,2469,1171,86,17.0,59.6,198,321,0.0,9,120,0,30.0,6.0,21.0,48.0,12.0,9.6,9,81,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
e59134ce8e1411f08dc78878734f76cf,60,Ellen,60,Ice,Myriad Eclipse,60.0,12,12,11,12,7,11,10788,2984,848,93,99.4,152.4,94,111,24.0,0,120,0,0.0,9.0,27.0,9.6,24.0,86.4,0,18,CRIT Rate,PEN Ratio,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
e59134ce8e1411f08dc78878734f76cf,60,Astra Yao,60,Ether,Bashful Demon,60.0,5,12,5,11,7,8,12997,3421,986,83,12.2,69.2,93,128,0.0,27,280,0,0.0,15.0,24.0,33.6,7.2,19.2,27,36,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
e59134ce8e1411f08dc78878734f76cf,60,Nicole,60,Ether,The Vault,50.0,7,8,1,8,7,7,12260,2062,896,88,50.6,117.2,90,129,0.0,45,255,0,30.0,18.0,6.0,9.6,21.6,67.2,45,36,CRIT Rate,Ether DMG Bonus,Percent ATK,"4p Swing Jazz, Astral Voice"
e59134ce8e1411f08dc78878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,11,11,11,11,7,8,19144,2123,682,93,61.0,141.2,92,144,0.0,0,0,2550,30.0,27.0,6.0,9.6,33.6,43.2,0,54,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
e59134ce8e1411f08dc78878734f76cf,60,Yuzuha,60,Physical,Kaboom the Cannon,60.0,11,11,6,11,7,10,12425,3066,974,86,14.6,69.2,171,183,0.0,27,204,0,0.0,12.0,39.0,19.2,9.6,19.2,27,90,Percent ATK,Percent ATK,Anomaly Mastery,"4p Moonlight Lullaby, Phaethon's Melody"
e59134ce8e1411f08dc78878734f76cf,60,Alice,60,Physical,Practiced Perfection,60.0,11,11,7,11,7,11,9655,2263,752,86,7.4,64.4,142,136,0.0,0,120,0,10.0,0.0,12.0,0.0,2.4,14.4,0,18,,,,"Fanged Metal, Flex"
e59134fb8e1411f0a5678878734f76cf,60,Yanagi,60,Electric,Timeweaver,60.0,12,12,3,12,7,6,10904,3223,886,86,24.2,50.0,192,383,0.0,72,120,0,0.0,6.0,21.0,4.8,19.2,0.0,72,117,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
e59134fb8e1411f0a5678878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,1,12,7,6,10334,2532,951,86,87.4,114.0,150,346,0.0,54,120,0,0.0,6.0,3.0,24.0,26.4,48.0,54,108,CRIT Rate,Percent ATK,Anomaly Mastery,"4p Branch & Blade Song, Woodpecker Electro"
e59134fb8e1411f0a5678878734f76cf,60,Evelyn,60,Fire,Heartstring Nocturne,60.0,12,12,1,12,7,10,10222,3263,1031,93,75.4,150.8,92,108,8.0,72,120,0,0.0,3.0,9.0,38.4,24.0,52.8,72,18,CRIT DMG,Percent ATK,Percent ATK,"4p Woodpecker Electro, Puffer Electro"
e59134fb8e1411f0a5678878734f76cf,60,Astra Yao,60,Ether,Elegant Vanity,60.0,1,12,1,12,7,1,12067,3897,886,83,17.0,102.8,93,155,0.0,81,187,0,0.0,12.0,18.0,14.4,12.0,52.8,81,63,Percent ATK,Percent ATK,Percent ATK,"4p Astral Voice, Swing Jazz"
e59134fb8e1411f0a5678878734f76cf,60,Yuzuha,60,Physical,Metanukimorphosis,60.0,11,12,6,12,7,8,12201,3069,1150,86,9.8,64.4,171,221,0.0,18,192,0,0.0,12.0,42.0,48.0,4.8,14.4,18,36,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
e59134fb8e1411f0a5678878734f76cf,60,Alice,60,Physical,Practiced Perfection,60.0,12,12,11,12,7,1,11249,2750,880,86,7.4,78.8,195,327,0.0,63,120,0,40.0,15.0,18.0,0.0,2.4,28.8,63,117,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Phaethon's Melody"
e59135278e1411f08d2b8878734f76cf,60,Jane,60,Physical,Sharpened Stinger,60.0,7,7,1,7,7,1,10782,2979,908,86,5.0,64.4,192,452,0.0,36,120,0,10.0,3.0,30.0,9.6,0.0,14.4,36,126,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
e59135278e1411f08d2b8878734f76cf,60,Evelyn,60,Fire,The Brimstone,60.0,12,12,12,12,7,12,10212,3497,811,93,65.8,162.0,92,135,0.0,18,120,0,30.0,0.0,36.0,0.0,38.4,48.0,18,45,CRIT DMG,Fire DMG Bonus,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
e59135278e1411f08d2b8878734f76cf,60,Burnice,60,Fire,Rainforest Gourmet,60.0,1,10,1,10,7,7,10456,2587,959,83,17.0,59.6,118,473,0.0,36,156,0,30.0,9.0,18.0,19.2,12.0,9.6,36,126,Anomaly Proficiency,Fire DMG Bonus,Percent ATK,"4p Chaos Jazz, Freedom Blues"
e59135278e1411f08d2b8878734f76cf,60,Astra Yao,60,Ether,Bashful Demon,60.0,1,12,1,12,7,10,13100,3465,918,83,12.2,64.4,93,137,0.0,27,280,0,0.0,24.0,33.0,4.8,7.2,14.4,27,45,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
e59135278e1411f08d2b8878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,9,12,7,9,17664,2211,700,93,68.2,160.4,92,99,0.0,18,0,2429,30.0,12.0,15.0,0.0,40.8,62.4,18,9,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
e59135278e1411f08d2b8878734f76cf,60,Yuzuha,60,Physical,Weeping Cradle,60.0,12,11,9,12,7,11,13108,3011,841,86,19.4,83.6,171,237,24.0,9,120,0,0.0,21.0,9.0,4.8,14.4,33.6,9,144,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
e59135548e1411f0831e8878734f76cf,56,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,11,12,7,11,11130,2873,819,86,80.2,123.6,116,292,0.0,45,120,0,30.0,12.0,24.0,4.8,19.2,57.6,45,54,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
e59135548e1411f0831e8878734f76cf,56,Astra Yao,60,Ether,Elegant Vanity,60.0,1,12,2,12,7,8,13177,3492,1090,83,31.4,64.4,93,119,0.0,0,280,0,0.0,21.0,21.0,38.4,26.4,14.4,0,27,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
e59135548e1411f0831e8878734f76cf,56,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,11,12,7,11,17942,2355,709,93,45.8,171.6,92,126,0.0,18,0,2500,30.0,18.0,18.0,19.2,26.4,57.6,18,36,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
e59135548e1411f0831e8878734f76cf,56,Yuzuha,60,Physical,Metanukimorphosis,60.0,12,12,3,11,7,9,13943,3048,1003,86,17.0,64.4,171,138,0.0,54,216,0,0.0,33.0,18.0,28.8,12.0,14.4,54,45,Percent ATK,Percent ATK,Anomaly Mastery,"4p Moonlight Lullaby, Phaethon's Melody"
e59135548e1411f0831e8878734f76cf,56,Hugo,60,Ice,Myriad Eclipse,60.0,11,12,6,12,7,8,11541,2786,1082,95,77.8,136.4,86,144,0.0,9,120,0,30.0,12.0,9.0,38.4,26.4,38.4,9,54,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Hormone Punk, Woodpecker Electro"
e59135548e1411f0831e8878734f76cf,56,Lighter,60,Fire,Hellfire Gears,60.0,11,11,4,11,7,6,11668,2337,1046,194,50.6,98.0,91,99,0.0,72,120,0,0.0,12.0,0.0,38.4,21.6,48.0,72,9,CRIT Rate,Percent ATK,Impact,"4p King of the Summit, Shockstar Disco"
e59135808e1411f0ab558878734f76cf,60,Grace,60,Electric,Fusion Compiler,50.0,11,12,11,11,7,11,11702,1974,1117,83,12.2,64.4,196,301,21.12,36,120,0,40.0,24.0,12.0,48.0,7.2,14.4,36,63,Anomaly Proficiency,Electric DMG Bonus,Anomaly Mastery,"4p Freedom Blues, Thunder Metal"
e59135808e1411f0ab558878734f76cf,60,Zhu Yuan,60,Ether,Riot Suppressor Mark VI,60.0,12,12,12,12,7,12,10580,2780,973,90,58.6,184.4,93,191,0.0,0,120,0,40.0,12.0,21.0,24.0,21.6,57.6,0,99,CRIT Rate,Ether DMG Bonus,Percent ATK,"4p Chaotic Metal, Woodpecker Electro"
e59135808e1411f0ab558878734f76cf,60,Qingyi,60,Electric,Ice-Jade Teapot,60.0,12,10,11,10,7,11,12967,1963,1077,193,36.2,83.6,94,129,0.0,45,120,0,40.0,21.0,12.0,33.6,7.2,33.6,45,36,CRIT Rate,Electric DMG Bonus,Impact,"4p Shockstar Disco, Thunder Metal"
e59135808e1411f0ab558878734f76cf,60,Burnice,60,Fire,Flamemaker Shaker,60.0,11,12,11,12,7,11,10011,2706,1089,83,14.6,93.2,153,308,0.0,81,156,0,30.0,6.0,18.0,43.2,9.6,43.2,81,36,Anomaly Proficiency,Fire DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
e59135808e1411f0ab558878734f76cf,60,Ellen,60,Ice,Deep Sea Visitor,60.0,12,12,11,11,7,11,11715,2645,995,93,73.0,141.2,94,129,0.0,27,120,0,40.0,24.0,3.0,28.8,21.6,43.2,27,36,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Polar Metal, Woodpecker Electro"
e59135808e1411f0ab558878734f76cf,60,Vivian,60,Ether,Flight of Fancy,60.0,12,12,11,11,7,11,10433,2176,1084,86,12.2,64.4,198,420,0.0,45,120,0,30.0,0.0,6.0,33.6,7.2,14.4,45,90,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
e59135ad8e1411f0b9f38878734f76cf,60,Zhu Yuan,60,Ether,Riot Suppressor Mark VI,60.0,12,12,11,12,7,11,11477,2622,873,90,41.8,213.2,93,119,0.0,36,120,0,40.0,15.0,9.0,4.8,28.8,38.4,36,27,CRIT DMG,Ether DMG Bonus,Percent ATK,"4p Chaotic Metal, Woodpecker Electro"
e59135ad8e1411f0b9f38878734f76cf,60,Qingyi,60,Electric,Steam Oven,50.0,11,11,11,11,7,7,12407,1875,944,168,53.0,83.6,94,120,0.0,54,180,0,30.0,21.0,15.0,19.2,24.0,33.6,54,27,CRIT Rate,Electric DMG Bonus,Impact,"4p King of the Summit, Shockstar Disco"
e59135ad8e1411f0b9f38878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,11,12,7,11,10782,2784,922,86,82.6,123.6,116,274,0.0,9,120,0,30.0,6.0,15.0,19.2,21.6,57.6,9,36,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
e59135ad8e1411f0b9f38878734f76cf,60,Yanagi,60,Electric,Timeweaver,60.0,11,12,11,12,7,11,11624,2538,1063,86,17.0,59.6,148,383,0.0,27,192,0,30.0,21.0,3.0,28.8,12.0,9.6,27,117,Anomaly Proficiency,Electric DMG Bonus,Energy Regen,"4p Chaos Jazz, Freedom Blues"
e59135ad8e1411f0b9f38878734f76cf,60,Burnice,60,Fire,Flamemaker Shaker,60.0,11,12,10,11,7,10,11340,2412,1149,83,24.2,59.6,153,332,0.0,36,156,0,40.0,21.0,3.0,43.2,19.2,9.6,36,90,Anomaly Proficiency,Fire DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Inferno Metal"
e59135ad8e1411f0b9f38878734f76cf,60,Astra Yao,60,Ether,Bashful Demon,60.0,7,12,7,11,7,7,11696,3481,943,83,36.2,78.8,93,164,0.0,18,249,0,0.0,9.0,27.0,24.0,31.2,28.8,18,72,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Hormone Punk"
e59135da8e1411f0a51f8878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,12,12,7,12,10670,2865,965,86,73.0,171.6,116,265,0.0,9,120,0,30.0,6.0,27.0,28.8,36.0,57.6,9,27,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
e59135da8e1411f0a51f8878734f76cf,60,Qingyi,60,Electric,Ice-Jade Teapot,60.0,12,12,12,12,7,12,11193,2197,901,193,53.0,122.0,94,93,0.0,36,120,0,40.0,9.0,24.0,4.8,24.0,72.0,36,0,CRIT Rate,Electric DMG Bonus,Impact,"4p Shockstar Disco, Thunder Metal"
e59135da8e1411f0a51f8878734f76cf,60,Soldier 0 - Anby,60,Electric,Severed Innocence,60.0,12,12,12,12,7,12,11242,2834,796,93,69.8,186.0,94,111,24.0,54,120,0,0.0,12.0,21.0,0.0,26.4,72.0,54,18,CRIT Rate,PEN Ratio,Percent ATK,"4p Shadow Harmony, Branch & Blade Song"
e59135da8e1411f0a51f8878734f76cf,60,Soldier 11,60,Fire,The Brimstone,60.0,11,11,7,11,7,7,10564,3483,915,93,74.6,142.8,94,129,0.0,54,120,0,10.0,9.0,9.0,9.6,31.2,76.8,54,36,CRIT Rate,Percent ATK,Percent ATK,"4p Inferno Metal, Branch & Blade Song"
e59135da8e1411f0a51f8878734f76cf,60,Alice,60,Physical,Practiced Perfection,60.0,12,12,12,12,7,12,10446,3047,938,86,9.8,78.8,195,354,24.0,9,120,0,10.0,6.0,39.0,9.6,4.8,28.8,9,144,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"4p Fanged Metal, Phaethon's Melody"
e59135da8e1411f0a51f8878734f76cf,60,Vivian,60,Ether,Weeping Gemini,60.0,12,12,7,12,7,8,10104,2835,1056,86,7.4,64.4,198,357,24.0,9,120,0,0.0,3.0,42.0,24.0,2.4,14.4,9,117,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"4p Phaethon's Melody, Chaos Jazz"
e59136078e1411f0b5848878734f76cf,60,Lighter,60,Fire,Blazing Laurel,60.0,12,11,8,12,7,10,12163,2473,1061,194,29.0,160.4,91,135,0.0,0,120,0,0.0,18.0,9.0,38.4,24.0,62.4,0,45,CRIT DMG,Percent ATK,Impact,"4p King of the Summit, Shockstar Disco"
e59136078e1411f0b5848878734f76cf,60,Harumasa,60,Electric,Zanshin Herb Case,60.0,12,12,12,12,7,12,10606,2783,901,90,38.6,258.0,80,104,0.0,36,120,0,40.0,12.0,18.0,14.4,19.2,96.0,36,9,CRIT DMG,Electric DMG Bonus,Percent ATK,"4p Thunder Metal, Branch & Blade Song"
e59136078e1411f0b5848878734f76cf,60,Hugo,60,Ice,Marcato Desire,60.0,11,12,11,12,7,11,10700,2571,889,95,78.6,171.6,86,126,0.0,9,120,0,30.0,0.0,9.0,9.6,31.2,57.6,9,36,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
e59136078e1411f0b5848878734f76cf,60,Astra Yao,60,Ether,Elegant Vanity,60.0,8,12,6,12,7,8,12661,3640,1048,83,9.8,78.8,93,155,0.0,9,280,0,0.0,15.0,30.0,24.0,4.8,28.8,9,63,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
e59136078e1411f0b5848878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,11,12,7,11,20455,2433,655,93,55.4,142.8,92,117,0.0,27,0,2774,0.0,18.0,24.0,0.0,36.0,28.8,27,27,CRIT DMG,Percent HP,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
e59136078e1411f0b5848878734f76cf,60,Yuzuha,60,Physical,Weeping Cradle,60.0,11,11,8,11,7,10,12791,2867,871,86,14.6,74.0,171,165,24.0,45,144,0,0.0,6.0,9.0,4.8,9.6,24.0,45,72,Percent ATK,Percent ATK,Anomaly Mastery,"4p Swing Jazz, Phaethon's Melody"
e59136338e1411f09b408878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,10,12,7,11,10558,3038,805,86,82.6,142.8,116,265,0.0,18,120,0,30.0,6.0,33.0,0.0,21.6,76.8,18,27,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
e59136338e1411f09b408878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,11,11,11,12,7,11,21520,2705,640,93,31.4,138.0,92,90,0.0,27,0,2963,0.0,42.0,12.0,0.0,12.0,24.0,27,0,CRIT DMG,Percent ATK,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
e59136338e1411f09b408878734f76cf,60,Yuzuha,60,Physical,Metanukimorphosis,60.0,11,12,7,12,7,11,11936,3467,1017,86,17.0,69.2,171,156,0.0,18,192,0,0.0,9.0,30.0,33.6,12.0,19.2,18,63,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
e59136338e1411f09b408878734f76cf,60,Yanagi,60,Electric,Fusion Compiler,60.0,11,12,8,12,7,11,10923,2387,871,86,19.4,83.6,192,383,24.0,0,120,0,30.0,12.0,27.0,0.0,14.4,33.6,0,117,Anomaly Proficiency,Electric DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
e59136338e1411f09b408878734f76cf,60,Alice,60,Physical,Weeping Gemini,60.0,12,12,12,12,7,12,10552,2665,863,86,14.6,83.6,195,318,0.0,45,120,0,40.0,3.0,33.0,9.6,9.6,33.6,45,108,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Phaethon's Melody"
e59136338e1411f09b408878734f76cf,60,Vivian,60,Ether,Flight of Fancy,60.0,12,11,7,11,7,7,9873,2319,894,86,9.8,93.2,198,420,0.0,72,120,0,30.0,0.0,15.0,4.8,4.8,43.2,72,90,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Chaos Jazz"
e59136608e1411f0825a8878734f76cf,60,Burnice,60,Fire,Flamemaker Shaker,60.0,12,12,12,12,7,12,11013,2923,843,83,29.0,74.0,118,323,0.0,90,156,0,40.0,12.0,3.0,4.8,24.0,24.0,90,81,Anomaly Proficiency,Fire DMG Bonus,Percent ATK,"4p Chaos Jazz, Inferno Metal"
e59136608e1411f0825a8878734f76cf,60,Yanagi,60,Electric,Electro-Lip Gloss,60.0,11,11,7,11,7,9,10894,2619,989,86,17.0,74.0,148,413,0.0,18,120,0,30.0,3.0,18.0,19.2,12.0,24.0,18,72,Anomaly Proficiency,Electric DMG Bonus,Percent ATK,"4p Chaos Jazz, Freedom Blues"
e59136608e1411f0825a8878734f76cf,60,Jane,60,Physical,Sharpened Stinger,60.0,11,11,10,11,7,8,10670,2263,952,86,21.8,93.2,192,398,0.0,36,120,0,40.0,3.0,21.0,19.2,16.8,43.2,36,72,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
e59136608e1411f0825a8878734f76cf,60,Caesar,60,Physical,Original Transmorpher,40.0,8,11,5,7,7,10,14842,1571,1055,152,29.0,136.4,87,126,24.0,90,120,0,0.0,9.0,3.0,9.6,24.0,38.4,90,36,CRIT DMG,PEN Ratio,Impact,"4p Proto Punk, Shockstar Disco"
e59136608e1411f0825a8878734f76cf,60,Ellen,60,Ice,Deep Sea Visitor,60.0,12,9,8,10,7,7,10782,2370,952,104,89.8,126.8,94,102,0.0,18,120,0,40.0,6.0,21.0,19.2,38.4,28.8,18,9,CRIT DMG,Ice DMG Bonus,Impact,"4p Polar Metal, Woodpecker Electro"
e59136608e1411f0825a8878734f76cf,60,Qingyi,60,Electric,The Restrained,50.0,11,9,10,5,7,7,9908,1856,914,190,29.0,131.6,94,231,0.0,0,120,0,30.0,0.0,6.0,14.4,24.0,33.6,0,108,CRIT DMG,Electric DMG Bonus,Impact,"4p Shockstar Disco, Freedom Blues"
e591368e8e1411f0a30d8878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,11,12,7,10,11597,3057,922,86,82.6,162.0,116,256,0.0,0,120,0,0.0,21.0,3.0,19.2,45.6,48.0,0,18,CRIT DMG,Percent ATK,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
e591368e8e1411f0a30d8878734f76cf,60,Burnice,60,Fire,Fusion Compiler,60.0,9,12,6,11,7,11,10795,2152,899,83,9.8,83.6,153,380,24.0,72,156,0,30.0,6.0,15.0,19.2,4.8,33.6,72,108,Anomaly Proficiency,Fire DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
e591368e8e1411f0a30d8878734f76cf,60,Yanagi,60,Electric,Fusion Compiler,60.0,12,12,7,11,7,7,11950,2078,959,86,17.0,69.2,192,335,24.0,45,120,0,30.0,18.0,12.0,14.4,12.0,19.2,45,99,Anomaly Proficiency,Electric DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Flex"
e591368e8e1411f0a30d8878734f76cf,60,Jane,60,Physical,Sharpened Stinger,60.0,12,11,11,11,7,4,10558,2138,982,86,9.8,83.6,192,452,0.0,54,120,0,40.0,3.0,12.0,14.4,4.8,33.6,54,126,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
e591368e8e1411f0a30d8878734f76cf,60,Vivian,60,Ether,Flight of Fancy,60.0,12,12,12,12,7,12,11697,2081,994,86,14.6,64.4,198,465,24.0,27,120,0,0.0,15.0,6.0,33.6,9.6,14.4,27,135,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"4p Phaethon's Melody, Chaos Jazz"
e591368e8e1411f0a30d8878734f76cf,60,Astra Yao,60,Ether,Bashful Demon,60.0,7,12,7,12,7,12,11584,3435,872,83,31.4,74.0,93,119,0.0,54,280,0,0.0,9.0,18.0,9.6,26.4,24.0,54,27,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
e59136bb8e1411f086348878734f76cf,58,Zhu Yuan,60,Ether,Starlight Engine,50.0,12,8,7,5,7,1,12263,2594,904,90,39.4,146.0,93,119,0.0,72,120,0,40.0,30.0,9.0,0.0,26.4,19.2,72,27,CRIT DMG,Ether DMG Bonus,Percent ATK,"4p Chaotic Metal, Woodpecker Electro"
e59136bb8e1411f086348878734f76cf,58,Qingyi,60,Electric,Steam Oven,40.0,8,8,12,7,7,3,11305,1912,989,168,41.0,102.8,94,120,0.0,18,165,0,40.0,9.0,30.0,19.2,12.0,52.8,18,27,CRIT Rate,Electric DMG Bonus,Impact,"4p Shockstar Disco, Thunder Metal"
e59136bb8e1411f086348878734f76cf,58,Caesar,60,Physical,Tusks of Fury,60.0,7,12,8,1,7,7,13827,2101,1106,174,19.4,146.0,87,108,0.0,36,120,0,30.0,15.0,24.0,14.4,14.4,48.0,36,18,CRIT DMG,Physical DMG Bonus,Impact,"4p Proto Punk, Shockstar Disco"
e59136bb8e1411f086348878734f76cf,58,Astra Yao,60,Ether,Bashful Demon,60.0,1,9,1,9,7,1,12953,3662,957,83,14.6,74.0,93,173,0.0,9,187,0,0.0,21.0,12.0,28.8,9.6,24.0,9,81,Percent ATK,Percent ATK,Percent ATK,"4p Astral Voice, Swing Jazz"
