uid,player_level,character,char_level,element,w_engine,w_engine_level,basic_atk,special_atk,dash,ultimate,core_skill,assist,base_hp,base_atk,base_def,base_impact,crit_rate,crit_dmg,anomaly_mastery,anomaly_proficiency,pen_ratio,pen,base_energy_regen,sheer_force,dmg_bonus,percent_hp_sub,percent_atk_sub,percent_def_sub,crit_rate_sub,crit_dmg_sub,pen_sub,anomaly_proficiency_sub,drive_slot_4,drive_slot_5,drive_slot_6,drive_sets
1004447,60,Dialyn,60,Physical,Steam Oven,60,12,11,11,11,7,11,11417,2628,826,110,36.2,78.8,94,111,0.0,18,252,0,0.0,9,27,0.0,16.8,28.8,18,18,,Percent ATK,Energy Regen,"4p King of the Summit, Flex"
1004447,60,Burnice,60,Fire,Roaring Ride,60,11,12,11,11,7,11,10574,3034,844,83,19.4,88.4,153,371,0.0,0,156,0,0.0,3,24,0.0,14.4,38.4,0,99,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
1004447,60,Ellen,60,Ice,Cannon Rotor,60,11,11,11,11,7,11,10104,2758,1051,93,80.2,117.2,94,165,0.0,18,120,0,40.0,3,12,43.2,16.8,67.2,18,72,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Polar Metal, Hormone Punk"
1004447,60,Jane,60,Physical,Electro-Lip Gloss,60,11,11,11,11,7,11,10792,2630,936,86,21.8,78.8,192,320,0.0,9,120,0,40.0,6,48,19.2,16.8,28.8,9,9,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
1004447,60,Evelyn,60,Fire,The Brimstone,60,11,11,11,11,7,11,11493,3631,854,93,82.6,109.2,92,135,0.0,54,120,0,0.0,15,12,9.6,31.2,43.2,54,45,CRIT Rate,Percent ATK,Percent ATK,"Branch & Blade Song, Dawn's Bloom, Woodpecker Electro"
1004447,60,Astra Yao,60,Ether,The Vault,60,11,12,11,12,7,11,12695,3129,872,83,24.2,64.4,93,119,0.0,54,358,0,0.0,18,33,4.8,19.2,14.4,54,27,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
1004448,60,Ju Fufu,60,Fire,Roaring Fur-nace,60,11,11,11,12,7,11,11010,3529,898,146,50.6,88.4,93,132,0.0,9,144,0,0.0,0,21,9.6,31.2,38.4,9,36,Percent ATK,Percent ATK,Impact,"4p Swing Jazz, Shockstar Disco"
1004448,60,Evelyn,60,Fire,Heartstring Nocturne,60,12,12,12,12,7,12,10100,3402,987,93,72.2,131.6,92,99,32.0,45,120,0,0.0,0,18,24.0,28.8,81.6,45,9,Percent ATK,PEN Ratio,Percent ATK,"4p Puffer Electro, Hormone Punk"
1004448,60,Dialyn,60,Physical,Yesterday Calls,60,12,12,11,12,7,11,11057,2720,854,116,89.0,126.8,94,120,0.0,18,192,0,0.0,6,27,9.6,21.6,76.8,18,27,CRIT Rate,Percent ATK,Energy Regen,"4p King of the Summit, Shockstar Disco"
1004448,60,Corin,60,Physical,Steel Cushion,60,10,11,7,12,7,11,9848,2582,889,93,77.0,160.4,93,132,0.0,45,120,0,40.0,0,12,14.4,24.0,81.6,45,36,CRIT Rate,Physical DMG Bonus,Percent ATK,"4p Hormone Punk, Fanged Metal"
1004448,60,Burnice,60,Fire,Flamemaker Shaker,60,11,12,8,11,7,9,10677,3348,915,83,9.8,74.0,153,371,0.0,36,156,0,0.0,12,24,14.4,4.8,24.0,36,99,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
1004448,60,Jane,60,Physical,Weeping Gemini,60,12,11,11,11,7,11,10913,2809,1025,86,5.0,54.8,192,353,0.0,27,120,0,40.0,9,39,24.0,0.0,4.8,27,117,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
1004449,60,Yixuan,60,Ether,Qingming Birdcage,60,11,12,11,12,7,11,20569,2084,793,93,48.2,142.8,92,135,0.0,0,0,2681,0.0,6,6,14.4,28.8,28.8,0,45,CRIT DMG,Percent HP,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
1004449,60,Qingyi,60,Electric,,,12,11,11,11,7,11,11753,1426,1104,168,55.4,88.4,94,120,0.0,18,120,0,10.0,9,9,48.0,26.4,38.4,18,27,CRIT Rate,Percent ATK,Impact,"4p Shockstar Disco, Thunder Metal"
1004449,60,Soldier 0 - Anby,60,Electric,Severed Innocence,60,11,11,11,11,7,11,11130,2636,958,93,67.4,205.2,94,111,0.0,9,120,0,30.0,12,9,19.2,24.0,91.2,9,18,CRIT Rate,Electric DMG Bonus,Percent ATK,"4p Shadow Harmony, Branch & Blade Song"
1004449,60,Astra Yao,60,Ether,Bashful Demon,60,6,10,6,8,7,8,12773,3398,943,83,14.6,64.4,93,110,0.0,63,280,0,0.0,15,21,24.0,9.6,14.4,63,18,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
1004449,60,Soldier 11,60,Fire,The Brimstone,60,11,11,11,11,7,11,11018,3425,942,93,49.0,136.4,94,129,0.0,18,120,0,40.0,12,33,24.0,21.6,38.4,18,36,CRIT DMG,Fire DMG Bonus,Percent ATK,"4p Inferno Metal, Woodpecker Electro"
1004449,60,Miyabi,60,Ice,Hailstorm Shrine,60,12,12,11,12,7,11,10788,3194,907,86,85.0,118.8,116,301,0.0,54,120,0,0.0,9,15,14.4,24.0,52.8,54,63,CRIT Rate,Percent ATK,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
1004450,60,Zhu Yuan,60,Ether,Riot Suppressor Mark VI,60,12,11,8,12,7,10,10355,3022,844,90,48.2,194.0,93,110,0.0,9,144,0,40.0,3,30,0.0,43.2,19.2,9,18,CRIT DMG,Ether DMG Bonus,Percent ATK,"4p Chaotic Metal, Swing Jazz"
1004450,60,Ellen,60,Ice,Cannon Rotor,60,12,12,10,12,7,9,11248,2789,922,93,66.6,141.2,94,111,0.0,36,120,0,40.0,15,24,14.4,19.2,43.2,36,18,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Polar Metal, Woodpecker Electro"
1004450,60,Yanagi,60,Electric,Weeping Gemini,60,11,11,1,11,7,11,10446,2474,987,86,9.8,88.4,192,311,0.0,54,120,0,30.0,3,30,28.8,4.8,38.4,54,45,Anomaly Proficiency,Electric DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
1004450,60,Yuzuha,60,Physical,Metanukimorphosis,60,12,11,1,11,7,11,11671,3372,928,86,24.2,107.6,171,120,0.0,27,192,0,0.0,6,30,19.2,19.2,57.6,27,27,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
1004450,60,Vivian,60,Ether,Weeping Gemini,60,12,11,1,11,7,11,11248,2537,1052,86,5.0,64.4,198,312,0.0,72,120,0,30.0,15,18,38.4,0.0,14.4,72,72,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
1004450,60,Miyabi,60,Ice,Hailstorm Shrine,60,12,11,11,12,7,11,9873,2804,980,86,65.8,171.6,116,283,0.0,36,120,0,30.0,0,21,24.0,28.8,57.6,36,45,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
1004451,60,Miyabi,60,Ice,Hailstorm Shrine,60,12,12,12,12,7,12,11479,3048,835,86,74.6,128.4,116,265,32.0,9,120,0,0.0,18,6,0.0,45.6,62.4,9,27,Percent ATK,PEN Ratio,Percent ATK,"4p Branch & Blade Song, Puffer Electro"
1004451,60,Yanagi,60,Electric,Timeweaver,60,11,12,11,11,7,11,12559,3203,972,86,12.2,54.8,192,392,0.0,36,120,0,0.0,33,15,24.0,7.2,4.8,36,126,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
1004451,60,Astra Yao,60,Ether,Elegant Vanity,60,11,12,11,12,7,11,12841,3743,1029,83,12.2,78.8,93,92,0.0,81,280,0,0.0,21,36,38.4,7.2,28.8,81,0,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
1004451,60,Soldier 0 - Anby,60,Electric,Severed Innocence,60,11,12,11,12,7,11,10216,2734,1002,93,69.8,205.2,94,102,24.0,18,120,0,0.0,3,15,28.8,26.4,91.2,18,9,CRIT Rate,PEN Ratio,Percent ATK,"4p Shadow Harmony, Branch & Blade Song"
1004451,60,Yuzuha,60,Physical,Metanukimorphosis,60,11,11,11,11,7,11,13444,3384,914,86,17.0,69.2,171,174,0.0,0,192,0,0.0,21,36,14.4,12.0,19.2,0,81,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
1004451,60,Trigger,60,Electric,Spectral Gaze,60,12,11,11,11,7,11,11509,1798,856,162,86.6,117.2,96,131,0.0,36,120,0,30.0,9,0,9.6,33.6,67.2,36,36,CRIT Rate,Electric DMG Bonus,Impact,"4p King of the Summit, Shockstar Disco"
1004452,60,Jane,60,Physical,Sharpened Stinger,60,12,12,12,12,7,12,10913,3272,835,86,17.0,59.6,148,431,24.0,27,120,0,10.0,9,42,0.0,12.0,9.6,27,135,Anomaly Proficiency,PEN Ratio,Percent ATK,"4p Fanged Metal, Hormone Punk"
1004452,60,Ellen,60,Ice,Deep Sea Visitor,60,12,12,11,12,7,11,10670,3174,993,93,73.0,150.8,94,111,32.0,18,120,0,0.0,6,42,33.6,21.6,52.8,18,18,CRIT DMG,PEN Ratio,Percent ATK,"4p Woodpecker Electro, Puffer Electro"
1004452,60,Ju Fufu,60,Fire,Hellfire Gears,60,1,11,1,10,7,11,11417,3594,1097,139,45.8,64.4,93,141,0.0,18,120,0,0.0,9,21,48.0,26.4,14.4,18,45,Percent ATK,Percent ATK,Percent ATK,"4p King of the Summit, Astral Voice"
1004452,60,Alice,60,Physical,Practiced Perfection,60,12,12,6,12,7,12,10794,3103,936,86,9.8,64.4,195,336,0.0,18,120,0,40.0,12,39,19.2,4.8,14.4,18,126,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Phaethon's Melody"
1004452,60,Vivian,60,Ether,Flight of Fancy,60,11,11,1,11,7,11,11466,2348,965,86,12.2,69.2,198,438,0.0,27,120,0,30.0,12,24,24.0,7.2,19.2,27,108,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Chaos Jazz"
1004452,60,Yuzuha,60,Physical,Metanukimorphosis,60,12,12,1,12,7,12,12496,3086,958,86,24.2,78.8,171,120,0.0,18,216,0,0.0,9,18,19.2,19.2,28.8,18,27,Percent ATK,Percent ATK,Anomaly Mastery,"4p Moonlight Lullaby, Phaethon's Melody"
1004453,60,Hugo,60,Ice,Myriad Eclipse,60,10,12,9,12,7,9,11303,2717,1288,95,80.2,133.2,86,90,24.0,36,120,0,0.0,9,6,67.2,28.8,19.2,36,0,CRIT DMG,PEN Ratio,Percent ATK,"Branch & Blade Song, Hormone Punk, Woodpecker Electro"
1004453,60,Lighter,60,Fire,Blazing Laurel,60,11,12,10,11,7,10,12794,2192,1150,194,36.2,78.8,91,99,0.0,36,144,0,30.0,27,18,43.2,7.2,28.8,36,9,CRIT Rate,Fire DMG Bonus,Impact,"4p Shockstar Disco, Swing Jazz"
1004453,60,Vivian,60,Ether,Weeping Gemini,60,11,11,9,11,7,11,13090,2575,848,86,29.0,59.6,198,330,0.0,9,120,0,30.0,39,27,9.6,24.0,9.6,9,90,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
1004453,60,Alice,60,Physical,Practiced Perfection,60,12,11,8,11,7,7,11690,2635,965,86,19.4,83.6,195,300,24.0,0,120,0,10.0,12,12,24.0,14.4,33.6,0,90,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"4p Fanged Metal, Phaethon's Melody"
1004453,60,Yuzuha,60,Physical,Metanukimorphosis,60,10,10,8,10,7,7,12619,3016,928,86,21.8,93.2,171,120,0.0,81,216,0,0.0,18,21,19.2,16.8,43.2,81,27,Percent ATK,Percent ATK,Anomaly Mastery,"4p Moonlight Lullaby, Phaethon's Melody"
1004453,60,Yixuan,60,Ether,Qingming Birdcage,60,11,11,10,11,7,10,18139,2160,733,93,43.4,157.2,92,99,0.0,54,0,2461,30.0,15,6,14.4,24.0,43.2,54,9,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
1004454,60,Trigger,60,Electric,Spectral Gaze,60,12,12,12,12,7,12,11760,1841,1014,154,92.2,102.8,96,149,0.0,18,120,0,30.0,15,3,38.4,31.2,52.8,18,54,CRIT Rate,Electric DMG Bonus,Impact,"4p Shadow Harmony, Woodpecker Electro"
1004454,60,Seed,60,Electric,Cordis Germina,60,12,8,3,11,7,8,12275,2696,944,93,79.4,128.4,94,120,0.0,18,120,0,30.0,24,15,14.4,26.4,33.6,18,27,CRIT Rate,Electric DMG Bonus,Percent ATK,"4p Dawn's Bloom, Branch & Blade Song"
1004454,60,Orphie & Magus,60,Fire,Cannon Rotor,60,1,12,1,8,7,8,11726,2006,915,93,53.8,141.2,92,135,0.0,18,280,0,30.0,18,6,4.8,28.8,43.2,18,45,CRIT DMG,Fire DMG Bonus,Energy Regen,"4p Shadow Harmony, Swing Jazz"
1004454,60,Yuzuha,60,Physical,Weeping Cradle,60,11,8,2,7,7,4,11783,2997,856,86,29.0,88.4,143,165,24.0,45,120,0,0.0,6,12,0.0,24.0,38.4,45,72,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
1004454,60,Ju Fufu,60,Fire,Steam Oven,60,7,11,7,11,7,10,11753,3039,1027,118,51.4,107.6,93,105,0.0,27,180,0,0.0,9,9,28.8,24.0,57.6,27,9,Percent ATK,Percent ATK,Percent ATK,"4p King of the Summit, Woodpecker Electro"
1004454,60,Manato,60,Fire,Grill O'Wisp,60,8,7,2,7,7,8,15489,1838,757,95,36.2,90.0,87,117,0.0,0,0,2099,30.0,30,9,19.2,14.4,24.0,0,27,CRIT Rate,Fire DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
1004455,59,Burnice,60,Fire,Flamemaker Shaker,60,12,12,7,12,7,10,11788,2800,1014,83,17.0,59.6,153,362,0.0,18,156,0,30.0,21,24,38.4,12.0,9.6,18,90,Anomaly Proficiency,Fire DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
1004455,59,Vivian,60,Ether,Weeping Gemini,60,11,10,7,10,7,7,11584,2613,879,86,17.0,54.8,198,366,0.0,27,120,0,30.0,15,27,4.8,12.0,4.8,27,126,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
1004455,59,Miyabi,60,Ice,Hailstorm Shrine,60,12,12,7,12,7,8,11367,2999,835,86,82.6,128.4,116,256,0.0,18,120,0,30.0,18,33,0.0,21.6,62.4,18,18,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
1004455,59,Yixuan,60,Ether,Qingming Birdcage,60,12,12,8,12,7,9,20735,1969,676,93,72.2,133.2,92,117,0.0,36,0,2663,0.0,12,0,4.8,28.8,67.2,36,27,CRIT Rate,Percent HP,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
1004455,59,Alice,60,Physical,Fusion Compiler,60,12,10,1,10,7,1,11821,2706,981,86,9.8,78.8,195,327,24.0,9,120,0,10.0,21,18,19.2,4.8,28.8,9,117,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Fanged Metal, Phaethon's Melody"
1004455,59,Soldier 0 - Anby,60,Electric,Severed Innocence,60,10,12,8,8,7,8,10670,3375,854,93,65.0,171.6,94,138,0.0,63,120,0,0.0,6,24,9.6,21.6,57.6,63,45,CRIT Rate,Percent ATK,Percent ATK,"4p Shadow Harmony, Branch & Blade Song"
1004456,60,Miyabi,60,Ice,Hailstorm Shrine,60,12,12,12,12,7,12,11466,2745,952,86,82.6,123.6,150,247,0.0,0,120,0,0.0,12,15,14.4,21.6,57.6,0,9,CRIT Rate,Percent ATK,Anomaly Mastery,"4p Branch & Blade Song, Woodpecker Electro"
1004456,60,Soldier 0 - Anby,60,Electric,Severed Innocence,60,12,12,12,12,7,12,10788,2931,796,93,80.2,141.2,94,165,24.0,45,120,0,0.0,9,27,0.0,28.8,43.2,45,72,CRIT Rate,PEN Ratio,Percent ATK,"4p Shadow Harmony, Woodpecker Electro"
1004456,60,Orphie & Magus,60,Fire,Bellicose Blaze,60,11,12,11,12,7,12,11249,2795,1002,93,41.0,131.6,92,108,0.0,9,374,0,0.0,9,21,24.0,36.0,33.6,9,18,CRIT DMG,Percent ATK,Energy Regen,"4p Shadow Harmony, Swing Jazz"
1004456,60,Vivian,60,Ether,Flight of Fancy,60,12,12,11,11,7,11,10900,2634,848,86,19.4,64.4,198,411,0.0,27,120,0,30.0,9,36,9.6,14.4,14.4,27,81,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Chaos Jazz"
1004456,60,Jane,60,Physical,Weeping Gemini,60,11,11,11,11,7,7,11950,2392,936,86,17.0,74.0,192,353,24.0,18,120,0,10.0,18,12,19.2,12.0,24.0,18,117,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
1004456,60,Dialyn,60,Physical,Steam Oven,60,11,12,8,12,7,12,11281,2271,900,110,85.0,59.6,94,192,0.0,27,252,0,0.0,6,9,4.8,33.6,9.6,27,99,CRIT Rate,Percent ATK,Energy Regen,"4p King of the Summit, Woodpecker Electro"
1004457,60,Yanagi,60,Electric,Timeweaver,60,12,12,11,12,7,11,10446,3251,885,86,9.8,59.6,192,374,0.0,36,120,0,30.0,3,48,4.8,4.8,9.6,36,108,Anomaly Proficiency,Electric DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
1004457,60,Lucia,60,Ether,Dreamlit Hearth,60,11,12,11,11,7,11,24994,1806,808,83,21.8,88.4,96,149,0.0,63,187,0,0.0,27,0,0.0,16.8,38.4,63,54,Percent HP,Percent HP,Percent HP,"4p Moonlight Lullaby, Yunkui Tales"
1004457,60,Yixuan,60,Ether,Qingming Birdcage,60,11,12,11,12,7,11,17803,2482,718,93,51.4,160.4,92,108,0.0,18,0,2524,30.0,15,33,14.4,24.0,62.4,18,18,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
1004457,60,Trigger,60,Electric,Spectral Gaze,60,12,11,11,11,7,12,10585,2255,887,154,92.2,102.8,96,122,0.0,0,120,0,30.0,3,30,4.8,31.2,52.8,0,27,CRIT Rate,Electric DMG Bonus,Impact,"4p Shadow Harmony, Woodpecker Electro"
1004457,60,Miyabi,60,Ice,Hailstorm Shrine,60,12,12,11,12,7,11,9873,2718,967,86,85.0,147.6,116,292,0.0,18,120,0,30.0,0,18,14.4,24.0,81.6,18,54,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
1004457,60,Orphie & Magus,60,Fire,Bellicose Blaze,60,11,12,11,11,7,11,10212,2473,899,93,36.2,160.4,92,117,0.0,0,374,0,30.0,0,21,9.6,31.2,62.4,0,27,CRIT DMG,Fire DMG Bonus,Energy Regen,"4p Shadow Harmony, Swing Jazz"
1004458,60,Yixuan,60,Ether,Qingming Birdcage,60,12,12,7,12,7,7,19758,2335,784,93,48.2,166.8,92,99,0.0,0,0,2675,0.0,3,18,19.2,28.8,52.8,0,9,CRIT DMG,Percent HP,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
1004458,60,Miyabi,60,Ice,Hailstorm Shrine,60,12,12,10,12,7,10,10433,2558,936,86,65.0,166.8,116,283,32.0,0,120,0,0.0,0,0,19.2,36.0,52.8,0,45,CRIT DMG,PEN Ratio,Percent ATK,"4p Branch & Blade Song, Puffer Electro"
1004458,60,Yanagi,60,Electric,Fusion Compiler,60,11,12,7,12,7,5,11483,2582,1017,86,12.2,78.8,204,371,24.0,0,120,0,0.0,12,12,24.0,7.2,28.8,0,135,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Freedom Blues, Phaethon's Melody"
1004458,60,Evelyn,60,Fire,Heartstring Nocturne,60,12,12,8,12,7,7,10689,2994,928,93,65.0,160.4,92,126,32.0,27,120,0,0.0,9,15,19.2,21.6,62.4,27,36,CRIT DMG,PEN Ratio,Percent ATK,"4p Puffer Electro, Astral Voice"
1004458,60,Astra Yao,60,Ether,Kaboom the Cannon,60,1,12,1,11,7,1,12144,3247,929,83,24.2,64.4,93,110,0.0,18,358,0,0.0,9,39,19.2,19.2,14.4,18,18,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Moonlight Lullaby"
1004458,60,Trigger,60,Electric,Spectral Gaze,60,12,10,4,11,7,9,10823,2526,944,162,77.0,107.6,96,122,0.0,18,120,0,0.0,6,12,19.2,24.0,57.6,18,27,CRIT Rate,Percent ATK,Impact,"4p King of the Summit, Shockstar Disco"
1004459,59,Lycaon,60,Ice,The Restrained,60,12,11,11,11,7,11,11064,2223,1082,194,45.8,74.0,91,117,0.0,27,120,0,40.0,0,27,38.4,16.8,24.0,27,27,CRIT Rate,Ice DMG Bonus,Impact,"4p Shockstar Disco, Polar Metal"
1004459,59,Ellen,60,Ice,The Brimstone,60,12,12,12,12,7,12,10321,3349,980,93,75.4,117.2,94,111,0.0,18,120,0,40.0,0,27,24.0,24.0,67.2,18,18,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Polar Metal, Woodpecker Electro"
1004459,59,Miyabi,60,Ice,Hailstorm Shrine,60,11,12,11,12,7,11,10334,2950,994,86,63.4,162.0,116,265,0.0,18,120,0,30.0,6,30,28.8,26.4,48.0,18,27,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
1004459,59,Yixuan,60,Ether,Qingming Birdcage,60,12,12,12,12,7,12,18027,2084,842,93,43.4,162.0,92,90,0.0,27,0,2427,30.0,15,6,28.8,24.0,48.0,27,0,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
1004459,59,Evelyn,60,Fire,Heartstring Nocturne,60,12,12,12,12,7,12,11950,2803,929,93,75.4,157.2,92,108,0.0,18,120,0,40.0,18,18,14.4,24.0,43.2,18,18,CRIT DMG,Fire DMG Bonus,Percent ATK,"Branch & Blade Song, Inferno Metal, Woodpecker Electro"
1004459,59,Qingyi,60,Electric,Ice-Jade Teapot,60,11,12,12,12,7,12,11193,2235,1017,193,50.6,88.4,94,111,0.0,36,120,0,40.0,9,24,28.8,21.6,38.4,36,18,CRIT Rate,Electric DMG Bonus,Impact,"4p Shockstar Disco, Thunder Metal"
1004460,60,Qingyi,60,Electric,The Restrained,60,12,12,11,11,7,8,10698,1844,929,168,48.2,107.6,94,111,0.0,18,120,0,0.0,3,6,14.4,19.2,57.6,18,18,CRIT Rate,,,"King of the Summit, Shockstar Disco, Flex"
1004460,60,Jane,60,Physical,,,12,11,11,11,7,8,7788,880,606,86,5.0,50.0,148,114,0.0,0,120,0,0.0,0,0,0.0,0.0,0.0,0,0,,,,Flex
1004460,60,Caesar,60,Physical,Tremor Trigram Vessel,60,7,11,3,7,7,9,12522,1748,891,152,12.2,83.6,87,117,0.0,0,120,0,30.0,6,6,14.4,7.2,33.6,0,27,,Physical DMG Bonus,Impact,"Shockstar Disco, Flex"
1004460,60,Burnice,60,Fire,Flamemaker Shaker,60,10,12,3,12,7,10,10789,2734,915,83,17.0,54.8,162,368,24.0,36,156,0,0.0,12,15,14.4,12.0,4.8,36,126,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"4p Chaos Jazz, Phaethon's Melody"
1004460,60,Yanagi,60,Electric,Timeweaver,60,12,12,7,12,7,11,10446,3061,1106,86,9.8,50.0,204,353,24.0,27,120,0,0.0,3,42,38.4,4.8,0.0,27,117,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"4p Freedom Blues, Phaethon's Melody"
1004460,60,Miyabi,60,Ice,Hailstorm Shrine,60,12,12,10,12,7,12,10209,2815,922,86,89.0,123.6,116,265,32.0,27,120,0,0.0,0,24,14.4,36.0,57.6,27,27,CRIT Rate,PEN Ratio,Percent ATK,"4p Branch & Blade Song, Puffer Electro"
1004461,59,Yixuan,60,Ether,Qingming Birdcage,60,12,12,9,12,7,8,18166,2065,667,93,45.8,200.4,92,126,0.0,54,0,2435,30.0,18,6,9.6,26.4,86.4,54,36,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
1004461,59,Soldier 0 - Anby,60,Electric,Severed Innocence,60,12,12,11,12,7,11,10558,2841,871,93,67.4,171.6,94,129,0.0,45,120,0,30.0,6,18,0.0,24.0,57.6,45,36,CRIT Rate,Electric DMG Bonus,Percent ATK,"4p Shadow Harmony, Branch & Blade Song"
1004461,59,Trigger,60,Electric,Spectral Gaze,60,11,11,7,11,7,7,12347,2030,1231,154,87.4,69.2,96,158,0.0,27,120,0,0.0,21,12,24.0,26.4,19.2,27,63,CRIT Rate,Percent DEF,Impact,"4p Shadow Harmony, Woodpecker Electro"
1004461,59,Lucia,60,Ether,Dreamlit Hearth,60,9,11,6,10,7,9,23895,2152,1036,83,17.0,83.6,96,122,0.0,9,187,0,0.0,18,21,38.4,12.0,33.6,9,27,Percent HP,Percent HP,Percent HP,"4p Moonlight Lullaby, Yunkui Tales"
1004461,59,Ellen,60,Ice,Deep Sea Visitor,60,12,12,11,12,7,9,11248,3804,850,93,60.2,142.8,94,120,0.0,54,120,0,0.0,15,9,0.0,16.8,76.8,54,27,Percent ATK,Percent ATK,Percent ATK,"4p Hormone Punk, Branch & Blade Song"
1004461,59,Orphie & Magus,60,Fire,Bellicose Blaze,60,8,11,8,11,7,11,11361,2795,1001,93,38.6,136.4,92,126,0.0,0,374,0,0.0,9,21,33.6,33.6,38.4,0,36,CRIT DMG,Percent ATK,Energy Regen,"4p Shadow Harmony, Swing Jazz"
1004462,60,Lycaon,60,Ice,Precious Fossilized Core,50,10,11,9,10,7,8,11738,1727,996,187,53.0,78.8,91,126,0.0,54,120,0,30.0,12,6,19.2,24.0,28.8,54,36,CRIT Rate,Ice DMG Bonus,Impact,"4p King of the Summit, Shockstar Disco"
1004462,60,Harumasa,60,Electric,The Brimstone,60,10,9,12,10,6,9,10384,2967,974,90,55.4,162.0,80,131,0.0,18,120,0,30.0,9,0,19.2,36.0,48.0,18,36,CRIT DMG,Electric DMG Bonus,Percent ATK,"4p Shadow Harmony, Branch & Blade Song"
1004462,60,Yuzuha,60,Physical,Weeping Cradle,60,11,11,8,11,7,8,12608,3050,1092,86,7.4,64.4,171,147,24.0,36,144,0,0.0,9,27,28.8,2.4,14.4,36,54,Percent ATK,Percent ATK,Anomaly Mastery,"4p Moonlight Lullaby, Phaethon's Melody"
1004462,60,Miyabi,60,Ice,Hailstorm Shrine,60,12,10,8,11,7,8,10558,2620,965,86,80.2,171.6,116,265,24.0,27,120,0,0.0,6,12,24.0,43.2,57.6,27,27,CRIT DMG,PEN Ratio,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
1004462,60,Ju Fufu,60,Fire,Precious Fossilized Core,60,9,11,8,10,7,10,12495,2911,926,164,53.0,64.4,93,96,0.0,27,120,0,0.0,18,24,14.4,33.6,14.4,27,0,Percent ATK,Percent ATK,Impact,"4p King of the Summit, Shockstar Disco"
