uid,player_level,character,char_level,element,w_engine,w_engine_level,basic_atk,special_atk,dash,ultimate,core_skill,assist,base_hp,base_atk,base_def,base_impact,crit_rate,crit_dmg,anomaly_mastery,anomaly_proficiency,pen_ratio,pen,base_energy_regen,dmg_bonus,percent_hp_sub,percent_atk_sub,percent_def_sub,crit_rate_sub,crit_dmg_sub,pen_sub,anomaly_proficiency_sub,drive_slot_4,drive_slot_5,drive_slot_6,drive_sets
ad144e88765411f0aea18878734f76cf,59,Yuzuha,60,Physical,Metanukimorphosis,60.0,10,9,7,10,7,7,0,0,0,0,9.8,69.2,171,293,0.0,54,0,0.0,3.0,42.0,9.6,4.8,19.2,54,108,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
ad144e88765411f0aea18878734f76cf,59,Jane,60,Physical,Sharpened Stinger,60.0,12,12,12,12,7,12,0,0,0,0,12.2,54.8,192,461,24.0,18,0,10.0,9.0,54.0,4.8,7.2,4.8,18,135,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
ad144e88765411f0aea18878734f76cf,59,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,10,8,9,7,8,0,0,0,0,87.4,152.4,116,247,0.0,36,0,30.0,9.0,12.0,4.8,26.4,86.4,36,9,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad144e88765411f0aea18878734f76cf,59,Harumasa,60,Electric,The Brimstone,60.0,8,7,12,7,7,7,0,0,0,0,72.2,128.4,80,185,24.0,45,0,0.0,9.0,15.0,9.6,28.8,62.4,45,90,CRIT Rate,PEN Ratio,Percent ATK,"4p Shadow Harmony, Branch & Blade Song"
ad144e88765411f0aea18878734f76cf,59,Trigger,60,Electric,Spectral Gaze,60.0,10,5,3,8,7,3,0,0,0,0,75.4,141.2,96,104,24.0,54,0,0.0,12.0,15.0,28.8,38.4,43.2,54,9,CRIT DMG,PEN Ratio,Impact,"4p King of the Summit, Woodpecker Electro"
ad144e88765411f0aea18878734f76cf,59,Astra Yao,60,Ether,The Vault,60.0,1,10,1,7,7,1,0,0,0,0,53.0,93.2,93,101,0.0,27,0,0.0,9.0,27.0,24.0,24.0,43.2,27,9,CRIT Rate,Percent ATK,Percent ATK,"4p Astral Voice, Hormone Punk"
ad30b3c4765411f085d38878734f76cf,59,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,12,12,7,12,0,0,0,0,55.4,147.6,92,162,0.0,0,0,0.0,3.0,6.0,14.4,12.0,81.6,0,72,CRIT Rate,Percent HP,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
ad30b3c4765411f085d38878734f76cf,59,Ju Fufu,60,Fire,Roaring Fur-nace,60.0,7,8,7,8,7,7,0,0,0,0,48.2,74.0,93,105,0.0,0,0,0.0,6.0,21.0,33.6,28.8,24.0,0,9,,Percent ATK,Percent ATK,"4p King of the Summit, Flex"
ad30b3c4765411f085d38878734f76cf,59,Astra Yao,60,Ether,Elegant Vanity,60.0,10,12,9,12,7,11,0,0,0,0,19.4,98.0,93,101,0.0,18,0,0.0,6.0,15.0,28.8,14.4,48.0,18,9,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
ad30b3c4765411f085d38878734f76cf,59,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,12,12,7,12,0,0,0,0,80.2,147.6,116,238,0.0,27,0,0.0,15.0,3.0,14.4,19.2,81.6,27,0,CRIT Rate,Percent ATK,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad30b3c4765411f085d38878734f76cf,59,Vivian,60,Ether,Weeping Gemini,60.0,11,11,8,11,7,9,0,0,0,0,9.8,69.2,198,366,0.0,45,0,30.0,21.0,9.0,9.6,4.8,19.2,45,126,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Chaos Jazz"
ad30b3c4765411f085d38878734f76cf,59,Yuzuha,60,Physical,Metanukimorphosis,60.0,10,8,7,6,7,7,0,0,0,0,21.8,78.8,171,201,0.0,54,0,0.0,12.0,6.0,14.4,16.8,28.8,54,108,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
ad30b3f9765411f0845f8878734f76cf,57,Yixuan,60,Ether,Puzzle Sphere,60.0,11,12,10,12,7,9,0,0,0,0,62.6,118.8,92,108,0.0,0,0,30.0,24.0,12.0,33.6,19.2,52.8,0,18,CRIT Rate,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
ad30b3f9765411f0845f8878734f76cf,57,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,11,10,12,7,11,0,0,0,0,75.4,166.8,116,247,24.0,18,0,0.0,6.0,21.0,14.4,38.4,52.8,18,9,CRIT DMG,PEN Ratio,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad30b3f9765411f0845f8878734f76cf,57,Lycaon,60,Ice,Steam Oven,60.0,11,11,8,9,7,8,0,0,0,0,29.0,141.2,118,126,0.0,0,0,0.0,9.0,27.0,14.4,24.0,43.2,0,36,CRIT DMG,Percent ATK,Anomaly Mastery,"4p Astral Voice, Shockstar Disco"
ad30b3f9765411f0845f8878734f76cf,57,Jane,60,Physical,Rainforest Gourmet,60.0,12,11,11,11,7,11,0,0,0,0,12.2,69.2,192,410,0.0,72,0,40.0,0.0,36.0,28.8,7.2,19.2,72,99,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
ad30b3f9765411f0845f8878734f76cf,57,Vivian,60,Ether,Weeping Gemini,60.0,11,11,8,11,7,11,0,0,0,0,12.2,69.2,198,312,0.0,54,0,30.0,21.0,9.0,38.4,7.2,19.2,54,72,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
ad30b3f9765411f0845f8878734f76cf,57,Astra Yao,60,Ether,Bashful Demon,60.0,7,12,7,11,7,7,0,0,0,0,5.0,59.6,93,164,0.0,45,0,0.0,9.0,39.0,0.0,0.0,9.6,45,72,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
ad30b42e765411f0b4798878734f76cf,58,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,12,12,7,12,0,0,0,0,65.0,190.8,116,274,0.0,0,0,30.0,6.0,9.0,24.0,36.0,76.8,0,36,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Astral Voice"
ad30b42e765411f0b4798878734f76cf,58,Yixuan,60,Ether,Qingming Birdcage,60.0,11,12,9,11,7,9,0,0,0,0,50.6,152.4,92,126,0.0,0,0,30.0,33.0,12.0,14.4,31.2,38.4,0,36,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
ad30b42e765411f0b4798878734f76cf,58,Evelyn,60,Fire,The Brimstone,60.0,10,9,9,10,7,11,0,0,0,0,73.0,83.6,92,90,0.0,18,0,30.0,6.0,24.0,4.8,21.6,33.6,18,0,CRIT Rate,Fire DMG Bonus,,"4p Woodpecker Electro, Flex"
ad30b42e765411f0b4798878734f76cf,58,Rina,60,Electric,Weeping Cradle,60.0,7,7,2,6,6,7,0,0,0,0,17.0,59.6,93,128,70.4,36,0,0.0,6.0,6.0,0.0,12.0,9.6,36,36,,PEN Ratio,Percent ATK,"Puffer Electro, Flex"
ad30b42e765411f0b4798878734f76cf,58,Yanagi,52,Electric,Roaring Ride,50.0,1,1,1,1,1,1,0,0,0,0,5.0,64.4,112,198,0.0,0,0,0.0,0.0,9.0,4.8,0.0,14.4,0,54,,,,"Chaos Jazz, Flex"
ad30b464765411f0b7468878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,11,1,12,7,1,0,0,0,0,68.2,166.8,116,265,0.0,9,0,30.0,21.0,0.0,43.2,31.2,52.8,9,27,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad30b464765411f0b7468878734f76cf,60,Hugo,60,Ice,Myriad Eclipse,60.0,12,12,1,12,7,1,0,0,0,0,72.2,126.8,86,108,0.0,36,0,0.0,9.0,15.0,9.6,28.8,28.8,36,18,CRIT DMG,Ether DMG Bonus,,"4p Hormone Punk, Flex"
ad30b464765411f0b7468878734f76cf,60,Astra Yao,60,Ether,Kaboom the Cannon,60.0,9,12,1,12,7,1,0,0,0,0,12.2,88.4,93,119,0.0,45,0,0.0,6.0,18.0,19.2,7.2,38.4,45,27,Percent ATK,Percent ATK,Percent ATK,"4p Astral Voice, Hormone Punk"
ad30b464765411f0b7468878734f76cf,60,Evelyn,60,Fire,Heartstring Nocturne,60.0,12,12,1,12,7,10,0,0,0,0,65.8,170.0,92,153,0.0,45,0,30.0,9.0,24.0,9.6,14.4,72.0,45,63,CRIT DMG,Fire DMG Bonus,Percent HP,"4p Woodpecker Electro, Flex"
ad30b464765411f0b7468878734f76cf,60,Yixuan,60,Ether,Steel Cushion,60.0,9,11,4,12,7,1,0,0,0,0,72.2,166.8,92,117,0.0,0,0,30.0,0.0,15.0,9.6,28.8,52.8,0,27,CRIT DMG,Ether DMG Bonus,Percent ATK,"4p Yunkui Tales, Branch & Blade Song"
ad30b464765411f0b7468878734f76cf,60,Trigger,60,Electric,Spectral Gaze,60.0,12,12,11,12,7,11,0,0,0,0,92.2,74.0,96,131,0.0,18,0,0.0,18.0,6.0,43.2,31.2,24.0,18,36,CRIT Rate,Percent ATK,Impact,"4p Shockstar Disco, Woodpecker Electro"
ad30b498765411f088aa8878734f76cf,56,Jane,60,Physical,Sharpened Stinger,60.0,12,11,12,11,7,10,0,0,0,0,17.0,74.0,192,416,0.0,45,0,40.0,6.0,15.0,62.4,12.0,24.0,45,90,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
ad30b498765411f088aa8878734f76cf,56,Burnice,60,Fire,Flamemaker Shaker,60.0,11,11,8,11,6,9,0,0,0,0,14.6,74.0,126,278,0.0,18,0,0.0,9.0,12.0,19.2,9.6,24.0,18,36,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"Chaos Jazz, Swing Jazz, Flex"
ad30b498765411f088aa8878734f76cf,56,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,10,12,7,11,0,0,0,0,70.6,118.8,116,265,0.0,27,0,30.0,15.0,6.0,19.2,9.6,52.8,27,27,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad30b498765411f088aa8878734f76cf,56,Yanagi,55,Electric,Fusion Compiler,60.0,9,11,7,10,5,7,0,0,0,0,36.2,78.8,176,347,24.0,0,0,21.0,6.0,12.0,19.2,31.2,28.8,0,81,Anomaly Proficiency,Electric DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
ad30b498765411f088aa8878734f76cf,56,Vivian,60,Ether,Flight of Fancy,60.0,12,11,9,11,7,10,0,0,0,0,19.4,93.2,198,429,0.0,36,0,30.0,6.0,3.0,48.0,14.4,43.2,36,99,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
ad30b498765411f088aa8878734f76cf,56,Yuzuha,60,Physical,Kaboom the Cannon,60.0,11,11,9,11,7,10,0,0,0,0,24.2,74.0,171,174,0.0,18,0,0.0,33.0,15.0,33.6,19.2,24.0,18,81,Percent ATK,Percent ATK,Anomaly Mastery,"4p Swing Jazz, Phaethon's Melody"
ad145328765411f0aec88878734f76cf,60,Vivian,60,Ether,Flight of Fancy,60.0,12,12,12,12,7,12,0,0,0,0,17.0,59.6,198,420,0.0,72,0,30.0,12.0,30.0,14.4,12.0,9.6,72,90,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Chaos Jazz"
ad145328765411f0aec88878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,12,12,7,12,0,0,0,0,70.6,162.0,116,265,0.0,27,0,30.0,18.0,33.0,9.6,33.6,48.0,27,27,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad145328765411f0aec88878734f76cf,60,Jane,60,Physical,Sharpened Stinger,60.0,12,12,12,12,7,12,0,0,0,0,38.6,93.2,192,371,0.0,0,0,40.0,6.0,9.0,62.4,33.6,43.2,0,45,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
ad145328765411f0aec88878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,11,12,11,11,7,11,0,0,0,0,63.4,131.6,92,99,0.0,27,0,0.0,18.0,6.0,24.0,36.0,33.6,27,9,CRIT DMG,Percent HP,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
ad145328765411f0aec88878734f76cf,60,Hugo,60,Ice,Myriad Eclipse,60.0,11,11,8,11,7,11,0,0,0,0,80.2,131.6,86,90,0.0,27,0,30.0,9.0,12.0,19.2,28.8,33.6,27,0,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Hormone Punk, Woodpecker Electro"
ad145328765411f0aec88878734f76cf,60,Lighter,60,Fire,Blazing Laurel,60.0,11,8,7,9,7,8,0,0,0,0,41.0,131.6,91,144,0.0,18,0,30.0,15.0,6.0,14.4,36.0,33.6,18,54,CRIT DMG,Fire DMG Bonus,Impact,"4p Shockstar Disco, Flex"
ad30b4ce765411f08c938878734f76cf,59,Soldier 11,60,Fire,The Brimstone,60.0,12,12,12,12,7,12,0,0,0,0,49.0,165.2,94,93,0.0,45,0,40.0,3.0,24.0,14.4,21.6,67.2,45,0,CRIT DMG,Fire DMG Bonus,Percent ATK,"4p Inferno Metal, Woodpecker Electro"
ad30b4ce765411f08c938878734f76cf,59,Trigger,60,Electric,Six Shooter,60.0,11,12,11,12,7,11,0,0,0,0,63.4,98.0,96,113,0.0,27,0,0.0,9.0,12.0,48.0,26.4,48.0,27,18,CRIT Rate,Percent ATK,Impact,"4p Shadow Harmony, Woodpecker Electro"
ad30b4ce765411f08c938878734f76cf,59,Yixuan,60,Ether,Qingming Birdcage,60.0,11,11,8,11,7,8,0,0,0,0,50.6,142.8,92,171,0.0,27,0,0.0,6.0,30.0,0.0,31.2,28.8,27,81,CRIT DMG,Percent HP,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
ad30b4ce765411f08c938878734f76cf,59,Anby,60,Electric,Demara Battery Mark II,60.0,11,11,9,11,7,9,0,0,0,0,14.6,102.8,94,138,0.0,27,0,10.0,9.0,18.0,38.4,9.6,4.8,27,45,CRIT DMG,Percent ATK,Impact,"4p Shockstar Disco, Thunder Metal"
ad30b4ce765411f08c938878734f76cf,59,Harumasa,60,Electric,Zanshin Herb Case,60.0,11,11,9,11,7,9,0,0,0,0,77.8,117.2,80,122,0.0,0,0,10.0,18.0,27.0,14.4,26.4,19.2,0,27,CRIT Rate,Percent ATK,Percent ATK,"4p Thunder Metal, Woodpecker Electro"
ad30b4ce765411f08c938878734f76cf,59,Lighter,60,Fire,Blazing Laurel,60.0,11,11,10,11,7,10,0,0,0,0,19.4,102.8,91,90,0.0,18,0,40.0,15.0,9.0,38.4,14.4,52.8,18,0,Percent HP,Fire DMG Bonus,Impact,"4p Shockstar Disco, Inferno Metal"
ad30b504765411f09c1f8878734f76cf,59,Astra Yao,60,Ether,Kaboom the Cannon,60.0,11,12,11,12,7,11,0,0,0,0,21.8,83.6,93,146,0.0,63,0,0.0,0.0,15.0,33.6,16.8,33.6,63,54,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
ad30b504765411f09c1f8878734f76cf,59,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,11,12,7,11,0,0,0,0,65.0,104.4,116,328,0.0,54,0,40.0,6.0,6.0,19.2,12.0,38.4,54,90,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Polar Metal"
ad30b504765411f09c1f8878734f76cf,59,Lycaon,60,Ice,The Restrained,60.0,11,12,7,11,7,11,0,0,0,0,43.4,88.4,91,99,0.0,36,0,40.0,6.0,24.0,19.2,14.4,38.4,36,9,CRIT Rate,Ice DMG Bonus,Impact,"4p Shockstar Disco, Polar Metal"
ad30b504765411f09c1f8878734f76cf,59,Alice,60,Physical,Roaring Ride,60.0,12,11,7,11,7,7,0,0,0,0,7.4,64.4,184,294,0.0,0,0,40.0,33.0,21.0,33.6,2.4,14.4,0,54,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
ad30b504765411f09c1f8878734f76cf,59,Jane,60,Physical,Sharpened Stinger,60.0,12,12,11,12,7,7,0,0,0,0,12.2,74.0,192,398,0.0,18,0,40.0,21.0,15.0,14.4,7.2,24.0,18,72,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
ad30b504765411f09c1f8878734f76cf,59,Yuzuha,60,Physical,Kaboom the Cannon,60.0,11,11,3,11,7,11,0,0,0,0,17.0,93.2,171,183,0.0,9,0,0.0,9.0,30.0,9.6,12.0,43.2,9,90,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
ad30b539765411f083418878734f76cf,59,Ellen,60,Ice,Marcato Desire,60.0,12,12,11,12,7,11,0,0,0,0,58.6,171.6,94,129,0.0,0,0,40.0,12.0,18.0,24.0,19.2,57.6,0,36,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Polar Metal"
ad30b539765411f083418878734f76cf,59,Yixuan,60,Ether,Qingming Birdcage,60.0,11,11,11,12,7,10,0,0,0,0,41.0,190.8,92,108,0.0,36,0,0.0,21.0,9.0,0.0,21.6,76.8,36,18,CRIT DMG,Percent HP,Percent ATK,"4p Yunkui Tales, Branch & Blade Song"
ad30b539765411f083418878734f76cf,59,Alice,56,Physical,Weeping Gemini,50.0,11,11,7,11,5,10,0,0,0,0,14.6,69.2,179,264,0.0,72,0,40.0,24.0,0.0,33.6,9.6,19.2,72,54,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Phaethon's Melody"
ad30b539765411f083418878734f76cf,59,Yanagi,60,Electric,Weeping Gemini,60.0,9,10,7,8,6,7,0,0,0,0,17.0,59.6,204,344,0.0,18,0,30.0,12.0,30.0,4.8,12.0,9.6,18,108,Anomaly Proficiency,Electric DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Phaethon's Melody"
ad30b539765411f083418878734f76cf,59,Miyabi,60,Ice,Hailstorm Shrine,60.0,11,11,11,12,7,11,0,0,0,0,56.2,181.2,116,274,0.0,36,0,30.0,9.0,18.0,14.4,19.2,67.2,36,36,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad30b539765411f083418878734f76cf,59,Evelyn,60,Fire,Heartstring Nocturne,60.0,11,11,11,12,7,11,0,0,0,0,73.0,176.4,92,153,0.0,0,0,30.0,6.0,18.0,19.2,21.6,62.4,0,63,CRIT DMG,Fire DMG Bonus,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
ad30b56f765411f08b958878734f76cf,60,Yanagi,60,Electric,Fusion Compiler,60.0,12,12,1,12,7,1,0,0,0,0,9.8,78.8,148,317,48.0,117,0,10.0,27.0,9.0,28.8,4.8,28.8,117,81,Anomaly Proficiency,PEN Ratio,Percent ATK,"4p Thunder Metal, Freedom Blues"
ad30b56f765411f08b958878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,1,12,7,1,0,0,0,0,68.2,152.4,116,319,0.0,36,0,30.0,6.0,9.0,9.6,31.2,38.4,36,81,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad30b56f765411f08b958878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,10,12,7,1,0,0,0,0,58.6,155.6,92,135,0.0,36,0,30.0,12.0,3.0,14.4,31.2,57.6,36,45,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
ad30b56f765411f08b958878734f76cf,60,Vivian,60,Ether,Weeping Gemini,60.0,12,12,1,12,7,8,0,0,0,0,9.8,83.6,198,294,0.0,27,0,30.0,9.0,30.0,14.4,4.8,33.6,27,54,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Chaos Jazz"
ad30b56f765411f08b958878734f76cf,60,Evelyn,60,Fire,Heartstring Nocturne,60.0,12,12,1,12,7,3,0,0,0,0,70.6,165.2,92,90,0.0,90,0,40.0,12.0,6.0,9.6,19.2,67.2,90,0,CRIT DMG,Fire DMG Bonus,Percent ATK,"4p Woodpecker Electro, Inferno Metal"
ad30b56f765411f08b958878734f76cf,60,Astra Yao,60,Ether,Elegant Vanity,60.0,1,12,1,12,7,7,0,0,0,0,12.2,83.6,93,155,0.0,45,0,0.0,18.0,18.0,38.4,7.2,33.6,45,63,Percent ATK,Percent ATK,Percent ATK,"4p Astral Voice, Hormone Punk"
ad14561c765411f09daa8878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,11,12,7,11,0,0,0,0,53.0,176.4,92,99,0.0,54,0,30.0,9.0,15.0,19.2,33.6,62.4,54,9,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
ad14561c765411f09daa8878734f76cf,60,Pan Yinhu,60,Physical,Kaboom the Cannon,60.0,1,11,1,11,4,11,0,0,0,0,21.8,102.8,91,126,0.0,36,0,0.0,12.0,12.0,9.6,16.8,52.8,36,36,Percent ATK,Percent ATK,Percent ATK,"4p Astral Voice, Swing Jazz"
ad14561c765411f09daa8878734f76cf,60,Ju Fufu,60,Fire,Roaring Fur-nace,60.0,11,12,11,12,7,11,0,0,0,0,48.2,102.8,93,141,0.0,9,0,0.0,6.0,15.0,19.2,28.8,52.8,9,45,Percent ATK,Percent ATK,Impact,"4p King of the Summit, Shockstar Disco"
ad14561c765411f09daa8878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,12,12,7,12,0,0,0,0,75.4,166.8,116,238,0.0,54,0,30.0,6.0,27.0,19.2,38.4,52.8,54,0,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad14561c765411f09daa8878734f76cf,60,Yuzuha,60,Physical,Metanukimorphosis,60.0,12,12,12,12,7,12,0,0,0,0,12.2,64.4,171,165,0.0,54,0,0.0,27.0,24.0,19.2,7.2,14.4,54,72,Percent ATK,Percent ATK,Anomaly Mastery,"4p Swing Jazz, Phaethon's Melody"
ad14561c765411f09daa8878734f76cf,60,Astra Yao,60,Ether,Bashful Demon,60.0,2,12,2,12,7,1,0,0,0,0,26.6,88.4,93,146,0.0,18,0,0.0,3.0,24.0,28.8,21.6,38.4,18,54,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
ad1456ac765411f0903b8878734f76cf,57,Billy,60,Physical,Starlight Engine Replica,60.0,10,8,6,10,7,6,0,0,0,0,53.8,165.2,92,118,0.0,36,0,40.0,3.0,21.0,0.0,26.4,67.2,36,27,CRIT DMG,Physical DMG Bonus,Percent ATK,"4p Woodpecker Electro, Fanged Metal"
ad1456ac765411f0903b8878734f76cf,57,Burnice,60,Fire,Roaring Ride,60.0,7,11,2,11,7,10,0,0,0,0,24.2,64.4,118,314,0.0,45,0,30.0,24.0,39.0,0.0,19.2,14.4,45,72,Anomaly Proficiency,Fire DMG Bonus,Percent ATK,"4p Chaos Jazz, Swing Jazz"
ad1456ac765411f0903b8878734f76cf,57,Yanagi,55,Electric,Rainforest Gourmet,60.0,11,11,1,11,6,1,0,0,0,0,5.0,74.0,204,419,0.0,27,0,30.0,6.0,21.0,9.6,0.0,24.0,27,108,Anomaly Proficiency,Electric DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Chaos Jazz"
ad1456ac765411f0903b8878734f76cf,57,Miyabi,58,Ice,Hailstorm Shrine,60.0,11,9,4,11,6,8,0,0,0,0,77.0,152.4,116,256,0.0,0,0,30.0,3.0,9.0,4.8,24.0,86.4,0,18,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Astral Voice"
ad1456ac765411f0903b8878734f76cf,57,Yixuan,55,Ether,Puzzle Sphere,51.0,6,9,1,9,6,1,0,0,0,0,53.8,122.0,92,126,0.0,36,0,30.0,24.0,12.0,4.8,26.4,72.0,36,36,Percent HP,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
ad1456ac765411f0903b8878734f76cf,57,Evelyn,58,Fire,The Brimstone,60.0,10,9,1,11,6,8,0,0,0,0,65.8,162.0,92,135,24.0,54,0,0.0,15.0,9.0,9.6,38.4,48.0,54,45,CRIT DMG,PEN Ratio,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
ad14573d765411f0bb938878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,11,12,7,12,0,0,0,0,70.6,147.6,116,265,0.0,36,0,0.0,18.0,6.0,0.0,33.6,81.6,36,27,Percent ATK,Percent ATK,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad14573d765411f0bb938878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,11,11,11,11,7,11,0,0,0,0,58.6,160.4,92,108,0.0,9,0,30.0,18.0,12.0,24.0,31.2,62.4,9,18,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
ad14573d765411f0bb938878734f76cf,60,Astra Yao,60,Ether,Bashful Demon,60.0,11,12,1,11,7,1,0,0,0,0,19.4,78.8,93,137,0.0,18,0,0.0,6.0,27.0,24.0,14.4,28.8,18,45,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
ad14573d765411f0bb938878734f76cf,60,Yuzuha,60,Physical,Weeping Cradle,60.0,11,8,1,1,5,1,0,0,0,0,12.2,69.2,154,266,24.0,18,0,0.0,6.0,42.0,19.2,7.2,19.2,18,81,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
ad14573d765411f0bb938878734f76cf,60,Vivian,60,Ether,Weeping Gemini,60.0,11,11,1,11,7,11,0,0,0,0,9.8,69.2,198,357,0.0,63,0,30.0,0.0,30.0,14.4,4.8,19.2,63,117,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
ad14573d765411f0bb938878734f76cf,60,Ju Fufu,60,Fire,Hellfire Gears,60.0,11,11,1,12,7,11,0,0,0,0,55.4,88.4,93,123,0.0,45,0,0.0,12.0,12.0,0.0,36.0,38.4,45,27,Percent ATK,Percent ATK,Percent ATK,"4p King of the Summit, Astral Voice"
ad30b5d9765411f09d2e8878734f76cf,60,Ellen,60,Ice,Deep Sea Visitor,60.0,11,11,11,11,7,11,0,0,0,0,80.2,155.6,94,111,0.0,54,0,40.0,21.0,9.0,4.8,28.8,57.6,54,18,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Woodpecker Electro, Polar Metal"
ad30b5d9765411f09d2e8878734f76cf,60,Lycaon,60,Ice,The Restrained,60.0,11,11,11,11,7,11,0,0,0,0,19.4,78.8,91,99,0.0,27,0,30.0,24.0,27.0,9.6,14.4,28.8,27,9,Percent ATK,Ice DMG Bonus,Impact,"4p Shockstar Disco, King of the Summit"
